Date,Open,High,Low,Close,AdjClose,Volume,SMA_20,Upper_Band,Lower_Band,MACD,MACD_Signal,RSI,Risk_Level
2022-02-25,386.6099854,391.2900085,375.5799866,390.7999878,390.7999878,4841600,401.7860016,441.686291,361.8857121,-26.47381228,-31.13355433,40.43760171,Medium
2022-02-28,387.3299866,397.75,382.1300049,394.519989,394.519989,5035000,402.2940018,441.5130219,363.0749816,-24.41224027,-29.78929152,41.76924841,Medium
2022-03-01,391.6000061,395,383.7099915,386.2399902,386.2399902,3290400,400.2490005,438.2597779,362.2382232,-23.17935908,-28.46730503,39.64466649,Low
2022-03-02,388.9299927,389.2200012,375.2099915,380.0299988,380.0299988,5356800,396.3940002,424.4504471,368.3375534,-22.44465822,-27.26277567,38.08021664,Low
2022-03-03,386,386.1199951,364.6499939,368.0700073,368.0700073,6076800,393.3235001,419.513233,367.1337671,-22.5673317,-26.32368688,35.19927081,Low
2022-03-04,368,374.8200073,357.1700134,361.730011,361.730011,5325500,391.1300003,420.1825558,362.0774448,-22.91202053,-25.64135361,33.74197086,Low
2022-03-07,360.4100037,362,350.2000122,350.2600098,350.2600098,5708400,388.1345001,421.0222382,355.246762,-23.83595608,-25.2802741,31.22339763,Low
2022-03-08,349.7999878,358.8599854,340.6700134,341.7600098,341.7600098,6428700,385.1175003,423.2616259,346.9733747,-24.96626506,-25.21747229,29.46800215,Low
2022-03-09,357.6900024,364.1400146,350.5100098,358.7900085,358.7900085,6520200,382.8805008,421.7193348,344.0416668,-24.20880051,-25.01573794,37.0982386,Low
2022-03-10,356.2000122,367.019989,353.2999878,356.769989,356.769989,4807800,380.0744995,417.8797524,342.2692467,-23.50060278,-24.7127109,36.59256498,Low
2022-03-11,361.1900024,363.3599854,340,340.3200073,340.3200073,4819900,376.7770004,416.4217981,337.1322028,-23.99018311,-24.56820535,32.6853711,Low
2022-03-14,338.7200012,341.3200073,329.8200073,331.0100098,331.0100098,5907800,373.762001,417.6931132,329.8308889,-24.84304292,-24.62317286,30.68821259,Low
2022-03-15,335.1000061,345.3599854,332.3599854,343.75,343.75,5460600,371.1210007,415.6258669,326.6161345,-24.21183081,-24.54090445,36.41387437,Low
2022-03-16,348.2000122,359.9899902,343.0599976,357.5299988,357.5299988,6982500,368.624501,410.0409678,327.2080343,-22.34211394,-24.10114635,41.99531643,Medium
2022-03-17,359.7000122,373.3099976,354.8800049,371.3999939,371.3999939,5818300,367.2905014,406.3647204,328.2162824,-19.51618671,-23.18415442,47.0348048,Medium
2022-03-18,372,381.7999878,368.4700012,380.6000061,380.6000061,8324800,366.987001,405.5179441,328.4560579,-16.34583037,-21.81648961,50.12980868,Medium
2022-03-21,378.019989,381.8200073,368.9400024,374.5899963,374.5899963,4866500,366.1520004,403.1590675,329.1449333,-14.15508666,-20.28420902,48.15037151,Medium
2022-03-22,371.1400146,386.6600037,366.7600098,382.9200134,382.9200134,4242800,366.4290009,403.8703175,328.9876842,-11.6128777,-18.54994276,51.03623559,Medium
2022-03-23,379.769989,382.4599915,374.4899902,374.4899902,374.4899902,3729000,366.7805008,404.3941699,329.1668317,-10.16125854,-16.87220591,48.11746144,Medium
2022-03-24,379.7600098,379.7600098,368.8999939,375.7099915,375.7099915,3888500,366.0645004,402.3359536,329.7930472,-8.810830222,-15.25993077,48.57582007,Medium
2022-03-25,377.0700073,377.6400146,366.4299927,373.8500061,373.8500061,3574500,365.2170013,399.8081218,330.6258809,-7.80076892,-13.7680984,47.88130116,Medium
2022-03-28,375.230011,380.2799988,366.730011,378.5100098,378.5100098,4323400,364.4165024,396.8244763,332.0085284,-6.548774514,-12.32423363,49.81718963,Medium
2022-03-29,384.3900146,396.5,380.3299866,391.8200073,391.8200073,5880700,364.6955032,397.9788018,331.4122047,-4.43147112,-10.74568112,54.96277506,Medium
2022-03-30,389.5499878,392.7000122,378.6300049,381.4700012,381.4700012,4023300,364.7675034,398.1963868,331.33862,-3.547755602,-9.30609602,50.61648128,Medium
2022-03-31,383.5899963,384,373.6099854,374.5899963,374.5899963,4134700,365.0935028,398.7841324,331.4028732,-3.363787929,-8.117634402,47.90466031,Medium
2022-04-01,376.7999878,380.8699951,368.5,373.4700012,373.4700012,4644200,365.6805023,399.5330907,331.8279139,-3.270664287,-7.148240379,47.45890264,Medium
2022-04-04,373.5499878,396.019989,373.1300049,391.5,391.5,7001800,367.7425018,402.6478092,332.8371944,-1.72214114,-6.063020531,54.75739144,Medium
2022-04-05,389.2999878,390,377.3099976,380.1499939,380.1499939,4234500,369.662001,402.7248558,336.5991463,-1.394698806,-5.129356186,50.04462094,Medium
2022-04-06,374.1499939,376.4700012,362.730011,368.3500061,368.3500061,4354900,370.1400009,402.8151972,337.4648046,-2.063571231,-4.516199195,45.64609352,Medium
2022-04-07,365,368.5400085,353.6900024,362.1499939,362.1499939,4948900,370.4090012,402.7071547,338.1108476,-3.058687966,-4.224696949,43.48352294,Medium
2022-04-08,361.9599915,362.5,354.8699951,355.8800049,355.8800049,4025200,371.187001,401.094576,341.2794261,-4.30365105,-4.240487769,41.34998228,Medium
2022-04-11,350,354.7799988,345.2000122,348,348,3777100,372.0365005,397.8198605,346.2531406,-5.858609399,-4.564112095,38.77501028,Low
2022-04-12,355.9100037,359.4100037,342.25,344.1000061,344.1000061,3824300,372.0540009,397.7568711,346.3511306,-7.321227455,-5.115535167,37.52937572,Low
2022-04-13,343.9200134,352,341.1600037,350.4299927,350.4299927,3231000,371.6990005,398.4223745,344.9756266,-7.878764297,-5.668180993,40.85070435,Medium
2022-04-14,350.9500122,352,339.8599854,341.1300049,341.1300049,4343800,370.1855011,400.2055624,340.1654398,-8.967673791,-6.328079553,37.68097348,Low
2022-04-18,340,342.3599854,331.6199951,337.8599854,337.8599854,5105000,368.0485001,400.8985933,335.1984068,-9.979468556,-7.058357353,36.60544676,Low
2022-04-19,333.2200012,351.6799927,333.2200012,348.6099854,348.6099854,20906900,366.7494995,400.5513294,332.9476696,-9.800909258,-7.606867734,42.42361511,Medium
2022-04-20,245.1999969,248.6999969,212.5099945,226.1900024,226.1900024,133387500,358.912999,429.5409336,288.2850643,-19.31501774,-9.948497736,19.95893508,Low
2022-04-21,220,227.6799927,211.5200043,218.2200012,218.2200012,53501600,351.0994995,445.1602984,257.0387006,-27.18476075,-13.39575034,19.24445688,Low
2022-04-22,220.1799927,226.2700043,210.0500031,215.5200043,215.5200043,37515100,343.0900002,454.0839711,232.0960292,-33.25610035,-17.36782034,18.99636549,Low
2022-04-25,213.8099976,216.6600037,204.5099945,209.9100037,209.9100037,28152000,334.893,459.6793942,210.1066058,-38.08138241,-21.51053275,18.4637542,Low
2022-04-26,208.8000031,209.1499939,198.2799988,198.3999939,198.3999939,20318100,325.8874992,462.8248465,188.9501519,-42.34607561,-25.67764133,17.38666048,Low
2022-04-27,194.0099945,200.1900024,187.7700043,188.5399933,188.5399933,22298400,315.7234985,461.9189911,169.528006,-45.99133585,-29.74038023,16.49874753,Low
2022-04-28,191.5599976,201.4799957,185.6000061,199.5200043,199.5200043,21363200,306.6259987,458.1430216,155.1089758,-47.44729287,-33.28176276,21.31758643,Low
2022-04-29,198.6799927,204.7100067,190,190.3600006,190.3600006,16391900,297.4144989,453.8547225,140.9742753,-48.77800259,-36.38101072,20.26680529,Low
2022-05-02,191.7100067,200.2100067,190.0099945,199.4600067,199.4600067,14591600,288.7139992,446.692013,130.7359853,-48.53878034,-38.81256465,24.26095887,Low
2022-05-03,198.2899933,203.1999969,194.7700043,199.8699951,199.8699951,11839400,279.1324989,434.0777818,124.1872161,-47.76550139,-40.603152,24.44459819,Low
2022-05-04,197.6499939,204.3800049,191.0099945,204.0099945,204.0099945,12218800,270.325499,421.0610881,119.5899099,-46.28506349,-41.73953429,26.38558305,Low
2022-05-05,200.4499969,200.7100067,186,188.3200073,188.3200073,13971300,261.323999,408.8804762,113.7675219,-45.84933405,-42.56149425,23.88162266,Low
2022-05-06,186.75,187.2100067,175.8099976,180.9700012,180.9700012,17185500,252.2649994,395.9539291,108.5760697,-45.57177632,-43.16355066,22.79052198,Low
2022-05-09,177.6600037,183.1999969,172.3000031,173.1000061,173.1000061,14031300,243.1259995,382.2446659,104.007333,-45.46278596,-43.62339772,21.64993343,Low
2022-05-10,176.0099945,181.8699951,170.5700073,177.6600037,177.6600037,13883900,234.6089996,367.407201,101.8107983,-44.49553973,-43.79782612,24.0225856,Low
2022-05-11,176.0899963,180.9199982,165.5500031,166.3699951,166.3699951,12665500,225.7224991,351.2586999,100.1862982,-44.13128152,-43.8645172,22.22782695,Low
2022-05-12,163.9600067,177.5800018,162.7100067,174.3099976,174.3099976,17662100,216.9164993,329.678221,104.1547776,-42.70958294,-43.63353035,26.39284953,Low
2022-05-13,177.1600037,187.7700043,176.0099945,187.6399994,187.6399994,13136300,209.2419991,306.1927596,112.2912385,-40.04563567,-42.91595141,32.89070516,Low
2022-05-16,193.3000031,195.8899994,185.6999969,186.5099945,186.5099945,16145000,201.6744995,277.7301633,125.6188357,-37.59227981,-41.85121709,32.62775584,Low
2022-05-17,189.1699982,191.3999939,185.1699982,190.5599976,190.5599976,9876700,193.7720001,225.4304045,162.1135958,-34.91865569,-40.46470481,34.64445457,Low
2022-05-18,186.7200012,187.6999969,176.2700043,177.1900024,177.1900024,9665600,191.3220001,219.8460249,162.7979753,-33.49255486,-39.07027482,31.31222773,Low
2022-05-19,178.0500031,186.3000031,175.7100067,183.4799957,183.4799957,10448500,189.5849998,215.3055472,163.8644525,-31.49179201,-37.55457826,34.50391118,Low
2022-05-20,185.8699951,190.1900024,179.7700043,186.3500061,186.3500061,10429400,188.1264999,210.7801504,165.4728495,-29.33641525,-35.91094566,35.96598429,Low
2022-05-23,186.1499939,187.6600037,177.8899994,187.4400024,187.4400024,9602000,187.0029999,207.2038212,166.8021785,-27.22646036,-34.1740486,36.54533763,Low
2022-05-24,182,184,177.1699982,180.3399963,180.3399963,7706400,186.1,205.7631827,166.4368173,-25.829471,-32.50513308,34.36432131,Low
2022-05-25,180.2799988,188.8699951,180.1699982,187.8300018,187.8300018,8522100,186.0645004,205.7116924,166.4173085,-23.8431174,-30.77272994,38.53190911,Low
2022-05-26,186.4900055,192.3399963,183.0899963,191.3999939,191.3999939,8049900,185.6584999,204.4519921,166.8650078,-21.73035533,-28.96425502,40.47205967,Medium
2022-05-27,193.1900024,195.25,190.3699951,195.1900024,195.1900024,8586000,185.9,205.0682681,166.7317319,-19.52508118,-27.07642025,42.54538866,Medium
2022-05-31,196.1799927,199.9499969,190.8000031,197.4400024,197.4400024,11398500,185.7989998,204.6856464,166.9123532,-17.39530705,-25.14019761,43.79689959,Medium
2022-06-01,198.6999969,202.7400055,191.6600037,192.9100037,192.9100037,8416200,185.4510002,203.4831477,167.4188527,-15.8898109,-23.29012027,41.82169694,Medium
2022-06-02,192.0200043,205.4700012,191.7200012,205.0899963,205.0899963,9623100,185.5050003,203.7760456,167.233955,-13.55758732,-21.34361368,48.54153415,Medium
2022-06-03,200.1399994,202.9499969,198.0500031,198.9799957,198.9799957,7191800,186.0379997,205.2523977,166.8236017,-12.06325165,-19.48754128,45.69049936,Medium
2022-06-06,202.0899963,203.8699951,195.3800049,197.1399994,197.1399994,5372000,186.8464996,206.5183525,167.1746468,-10.90178323,-17.77038967,44.83645452,Medium
2022-06-07,194.8699951,199.6000061,193,198.6100006,198.6100006,4839500,188.1219994,207.3439134,168.9000853,-9.750298945,-16.16637152,45.70955374,Medium
2022-06-08,197.9499969,207.3800049,197.6399994,202.8300018,202.8300018,7244100,189.3804993,209.0098808,169.7511177,-8.400386102,-14.61317444,48.24215699,Medium
2022-06-09,200.6499939,201.6900024,192.5399933,192.7700043,192.7700043,6949000,190.7004997,207.0994237,174.3015757,-8.049538111,-13.30044717,43.08256582,Medium
2022-06-10,182.6399994,185.8600006,180.8500061,182.9400024,182.9400024,13065600,191.132,206.1073852,176.1566147,-8.467084269,-12.33377459,38.72431047,Low
2022-06-13,177.0700073,179.0899963,168.9600067,169.6900024,169.6900024,10222400,190.2345001,207.9854102,172.48359,-9.75471064,-11.8179618,33.76596043,Low
2022-06-14,169.75,172.0599976,164.2799988,167.5399933,167.5399933,11555300,189.2860001,209.7020721,168.869928,-10.82388063,-11.61914557,33.02698245,Low
2022-06-15,169.2599945,183.8500061,168.5299988,180.1100006,180.1100006,12396000,188.7635002,209.5733753,167.9536252,-10.53546473,-11.4024094,41.13786819,Medium
2022-06-16,174,176.2700043,171.5599976,173.3500061,173.3500061,8201300,188.5715004,209.8954896,167.2475112,-10.7286944,-11.2676664,38.44158678,Low
2022-06-17,173.6300049,179.6499939,173.3399963,175.5099945,175.5099945,12133400,188.1730003,210.1844228,166.1615779,-10.58551408,-11.13123594,39.79932045,Low
2022-06-21,177.6000061,178.6199951,169.8000031,170.9100037,170.9100037,12177600,187.4010002,210.7255117,164.0764887,-10.71965396,-11.04891954,37.88302674,Low
2022-06-22,170.75,182.8200073,170.1999969,178.8899994,178.8899994,11992400,186.9735001,210.6063784,163.3406217,-10.06600716,-10.85233706,43.0095061,Medium
2022-06-23,180.5,182.7599945,175.8699951,181.7100067,181.7100067,9538200,187.0420006,210.6017504,163.4822508,-9.214220531,-10.52471376,44.74496002,Medium
2022-06-24,183.5,191.1900024,181.8399963,190.8500061,190.8500061,12424000,187.1930008,210.8126516,163.57335,-7.712744216,-9.962319849,50.05373476,Medium
2022-06-27,191.7700043,191.7799988,182.3899994,189.1399994,189.1399994,8363900,187.0800011,210.636447,163.5235552,-6.584890154,-9.28683391,49.10319887,Medium
2022-06-28,189.1999969,192.1999969,179.3699951,179.6000061,179.6000061,7185400,186.3005013,209.7585488,162.8424537,-6.387227432,-8.706912614,44.07451319,Medium
2022-06-29,179.5500031,180.6699982,175.1000061,178.3600006,178.3600006,5766800,185.3465012,208.4462424,162.2467599,-6.258492376,-8.217228567,43.45162379,Medium
2022-06-30,177.0700073,179.4499969,170.3000031,174.8699951,174.8699951,7894700,184.4445007,207.7089721,161.1800294,-6.364714724,-7.846725798,41.66677871,Medium
2022-07-01,176.4900055,180.1000061,174.2700043,179.9499969,179.9499969,5201600,183.1875008,204.3795168,161.9954847,-5.970162688,-7.471413176,45.19562076,Medium
2022-07-05,176.2799988,185.9199982,172.6799927,185.8800049,185.8800049,7334300,182.5325012,202.4401751,162.6248273,-5.119955615,-7.001121664,49.0688718,Medium
2022-07-06,185.1999969,186.2200012,180.8200073,184.0599976,184.0599976,5753400,181.8785011,200.5890298,163.1679725,-4.540677659,-6.509032863,47.94881309,Medium
2022-07-07,184.2700043,190.2100067,183.5,189.2700043,189.2700043,6334500,181.4115013,198.7819415,164.0410611,-3.619468723,-5.931120035,51.3708245,Medium
2022-07-08,186.0200043,189.9100037,182.75,186.9799957,186.9799957,5835700,180.619001,195.077091,166.160911,-3.039155067,-5.352727041,49.82043148,Medium
2022-07-11,184.7299957,184.9900055,176.8899994,177.3399963,177.3399963,6038800,179.8475006,193.1782998,166.5167015,-3.318861926,-4.945954018,43.82437657,Medium
2022-07-12,177.3300018,179.7799988,173.4199982,174.4499969,174.4499969,6845300,179.4230003,192.8792761,165.9667246,-3.73072495,-4.702908204,42.18520756,Medium
2022-07-13,170.5,179.1799927,169.6999969,176.5599976,176.5599976,12734400,179.7665001,192.5084296,167.0245706,-3.842575134,-4.53084159,43.83689775,Medium
2022-07-14,175.5599976,177.5200043,171.8200073,174.7799988,174.7799988,9039500,180.1285004,191.7718991,168.4851017,-4.028411219,-4.430355516,42.72791914,Medium
2022-07-15,175.5800018,189.2200012,174.5599976,189.1100006,189.1100006,16319100,180.5785004,192.8951001,168.2619006,-2.984967422,-4.141277897,53.02980911,Medium
2022-07-18,192.5,199.6699982,189.8000031,190.9199982,190.9199982,16322800,181.457,194.104685,168.8093149,-1.989050484,-3.710832415,54.15160668,Medium
2022-07-19,193.0200043,201.9700012,188.3999939,201.6300049,201.6300049,28178700,182.7630005,197.9620255,167.5639755,-0.331746928,-3.035015317,60.20764055,High
2022-07-20,208.1699982,216.9700012,200.1000061,216.4400024,216.4400024,53920300,185.0395004,205.4937992,164.5852017,2.151915172,-1.997629219,66.74838076,High
2022-07-21,214.3000031,224.3200073,211.5,223.8800049,223.8800049,23430100,187.2890007,213.8729709,160.7050305,4.6667855,-0.664746275,69.46384642,High
2022-07-22,222.3800049,229.3500061,218.4400024,220.4400024,220.4400024,17805500,189.2255005,219.4865528,158.9644482,6.309526611,0.730108302,66.7495924,High
2022-07-25,221.3099976,225.2299957,216.3500061,218.5099945,218.5099945,10935200,190.6084999,223.5882782,157.6287216,7.370710306,2.058228703,65.21005149,High
2022-07-26,216.6600037,219.3899994,211.6399994,213.9100037,213.9100037,9508500,191.8470001,226.4166502,157.27735,7.751174497,3.196817862,61.56535349,High
2022-07-27,216.4799957,227.7799988,214.5800018,226.75,226.75,10508400,194.2044998,231.5749435,156.8340561,8.985199717,4.354494233,67.09395523,High
2022-07-28,224.6000061,228.1000061,219.6699982,226.0200043,226.0200043,8972700,196.5875,235.7396114,157.4353886,9.791399877,5.441875362,66.50821131,High
2022-07-29,223.2899933,230.75,222.3999939,224.8999939,224.8999939,9064900,199.0889999,238.7879047,159.3900952,10.22210972,6.397922233,65.56248342,High
2022-08-01,223.1000061,228.3899994,221,226.2100067,226.2100067,5525000,201.4020004,241.7902806,161.0137203,10.54757162,7.227852109,66.1684532,High
2022-08-02,222.7599945,228.1999969,220.8800049,221.4199982,221.4199982,6361300,203.1790001,243.8183533,162.5396468,10.30025394,7.842332476,61.88079229,High
2022-08-03,224.7899933,228.1000061,222.4199982,226.7299957,226.7299957,6400700,205.3125,246.2051003,164.4198997,10.41269427,8.356404834,64.61792272,High
2022-08-04,227.6799927,232.0700073,225.0500031,229.9100037,229.9100037,7142700,207.3445,248.9138906,165.7751093,10.63580121,8.812284109,66.18392845,High
2022-08-05,225.3000031,228.6199951,222.8699951,226.7799988,226.7799988,5539700,209.3345001,250.6086572,168.060343,10.43970738,9.137768763,63.21805481,High
2022-08-08,227.4900055,241.9600067,226.4100037,233.4900055,233.4900055,10982100,212.1420006,251.8623128,172.4216884,10.70237278,9.450689567,66.66664618,High
2022-08-09,231.6199951,232.1999969,224.6499939,229.9400024,229.9400024,6181200,214.9165009,251.1502882,178.6827135,10.50300927,9.661153509,63.2859599,High
2022-08-10,236.9900055,244.5399933,236.6000061,244.1100006,244.1100006,9254800,218.294001,251.9770557,184.6109463,11.3574906,10.00042093,69.85668163,High
2022-08-11,244.6799927,251.6199951,241.5099945,242.6999969,242.6999969,8780100,221.6900009,250.1990273,193.1809745,11.78504702,10.35734615,68.54214195,High
2022-08-12,244.8099976,249.4100037,243.7599945,249.3000031,249.3000031,6098500,224.699501,251.3763025,198.0226995,12.5122208,10.78832108,71.26763972,High
2022-08-15,248.1100006,251.9900055,247.5099945,249.1100006,249.1100006,6527400,227.6090012,251.2993706,203.9186318,12.92419754,11.21549637,71.07672316,High
2022-08-16,247.1600037,249.2899933,244.0299988,245.6900024,245.6900024,5136800,229.812001,251.434649,208.1893531,12.82686668,11.53777043,67.56804172,High
2022-08-17,241.1799927,244.2400055,237.5599976,241.1499939,241.1499939,5627200,231.0475006,252.2732067,209.8217945,12.24226926,11.6786702,63.11396698,High
2022-08-18,241.9600067,246.4799957,239.2799988,245.1699982,245.1699982,5280400,232.1120003,253.9507833,210.2732173,11.9654224,11.73602064,65.29547494,High
2022-08-19,240.9499969,243.2899933,235.6799927,241.1600037,241.1600037,7504700,233.1480003,254.6181461,211.6778545,11.2922759,11.64727169,61.39489605,High
2022-08-22,232.5500031,233.4799957,224.5899963,226.5399933,226.5399933,8630100,233.5495003,254.1497788,212.9492217,9.469926375,11.21180263,49.73060584,Medium
2022-08-23,226.4600067,229.8999939,224.3000031,224.5500031,224.5500031,5276900,234.0815002,253.0295464,215.1334541,7.775494607,10.52454102,48.38316933,Medium
2022-08-24,225.6600037,234.1000061,223.9400024,229.6100006,229.6100006,5426300,234.2245003,252.9817843,215.4672163,6.762985254,9.772229868,51.94831459,Medium
2022-08-25,230.2400055,234.1600037,229,233.9799957,233.9799957,3766900,234.6224998,252.9803322,216.2646675,6.241241237,9.066032142,54.84879897,Medium
2022-08-26,233.6300049,236.9499969,223.1499939,223.2799988,223.2799988,5349800,234.5415001,253.0932288,215.9897714,4.907781169,8.234381947,47.31748215,Medium
2022-08-29,221.9299927,229.8699951,221.5200043,224.5700073,224.5700073,7109400,234.4595001,253.1800149,215.7389854,3.910025031,7.369510564,48.240244,Medium
2022-08-30,226.6600037,229.7899933,218.7400055,220.6499939,220.6499939,5740400,234.4209999,253.2572368,215.584763,2.771040946,6.449816641,45.62503746,Medium
2022-08-31,227,233.8800049,223.4299927,223.5599976,223.5599976,8615900,234.2625,253.4218074,215.1031926,2.079232727,5.575699858,47.8837468,Medium
2022-09-01,220.7200012,230.3699951,219.4700012,230.0399933,230.0399933,7292900,234.2689995,253.4221772,215.1158218,2.030445518,4.86664899,52.60502452,Medium
2022-09-02,231.0299988,233.8800049,225.0399933,226.1100006,226.1100006,8164900,234.2354996,253.4460872,215.024912,1.655579251,4.224435042,49.66635751,Medium
2022-09-06,225.5899963,226.8500061,214.6900024,218.3899994,218.3899994,7469000,233.4804993,253.959476,213.0015226,0.727173055,3.524982645,44.41725367,Medium
2022-09-07,220.2100067,229.3300018,218.2700043,228.9600067,228.9600067,8149300,233.4314995,253.9507948,212.9122042,0.834693879,2.986924892,51.91118235,Medium
2022-09-08,224.1600037,228.7400055,221.3000031,227.4400024,227.4400024,6737400,232.5979996,252.6396417,212.5563575,0.788167758,2.547173465,50.84946205,Medium
2022-09-09,229.6199951,234.7799988,229.6199951,233.5700073,233.5700073,6699600,232.1415001,251.6223779,212.6606223,1.231736938,2.284086159,54.85922676,Medium
2022-09-12,233.6100006,239.4900055,233.3699951,236.5299988,236.5299988,6047400,231.5029999,249.3876472,213.6183526,1.801350435,2.187539015,56.69631407,Medium
2022-09-13,226.5,227.6900024,217.7200012,218.1300049,218.1300049,8000100,229.9540001,246.7511202,213.15688,0.759294826,1.901890177,44.55712074,Medium
2022-09-14,219.8200073,228,215.8000031,224.1199951,224.1199951,8230300,228.8754997,244.1162415,213.634758,0.412050537,1.603922249,48.42826921,Medium
2022-09-15,230.4700012,242.2899933,229.1000061,235.3800049,235.3800049,19454100,228.5870003,243.0479221,214.1260784,1.03353171,1.489844141,54.81509103,Medium
2022-09-16,231.2200012,241.3600006,227.8300018,240.1300049,240.1300049,18914200,228.3350006,241.7143783,214.955623,1.887586399,1.569392593,57.22186059,Medium
2022-09-19,245.0500031,245.25,235.75,243.6300049,243.6300049,17912400,228.4585007,242.3712983,214.5457031,2.814408888,1.818395852,58.95663565,Medium
2022-09-20,240.3699951,250.4900055,239.6600037,242.8500061,242.8500061,16037400,229.2740013,244.5577879,213.9902147,3.446256704,2.143968022,58.38836121,Medium
2022-09-21,242.6699982,248.3000031,236.6799927,236.8699951,236.8699951,9166800,229.8900009,245.3640266,214.4159752,3.424982672,2.400170952,54.08419948,Medium
2022-09-22,235.3500061,240.5,231.6600037,237.0500031,237.0500031,10018000,230.262001,246.0619713,214.4620308,3.383643449,2.596865452,54.19366118,Medium
2022-09-23,235.1399994,236.4499969,221.4299927,226.4100037,226.4100037,11207200,229.8835014,245.6711361,214.0958667,2.46392025,2.570276411,47.05323417,Medium
2022-09-26,225.6000061,232.6999969,223.0099945,224.0700073,224.0700073,8234300,229.9230019,245.6448871,214.2011166,1.528594158,2.36193996,45.62933865,Medium
2022-09-27,228.6300049,230.6399994,220.7200012,224.3600006,224.3600006,7762200,229.9125015,245.6497131,214.17529,0.801502306,2.04985243,45.84804442,Medium
2022-09-28,229.6900024,246.6499939,227.3800049,245.1999969,245.1999969,17579700,231.1400017,247.6462207,214.6337826,1.885159369,2.016913817,58.7038561,Medium
2022-09-29,241.6100006,246.9799957,235.6799927,239.7100067,239.7100067,18994900,231.9475021,248.4725065,215.4224978,2.274747198,2.068480494,54.99958002,Medium
2022-09-30,237,242.4400024,233.2599945,235.4400024,235.4400024,11848600,232.2175026,248.7876779,215.6473273,2.213429662,2.097470327,52.23856133,Medium
2022-10-03,237.8500061,241.5399933,232.8500061,239.0399933,239.0399933,8657400,232.8640022,249.4398022,216.2882023,2.427343344,2.163444931,54.32059698,Medium
2022-10-04,244.8399963,245.8000031,233.25,240.7400055,240.7400055,13925900,233.9815025,249.4234479,218.5395572,2.702891011,2.271334147,55.31130073,Medium
2022-10-05,238.7599945,241.5899963,227.3800049,236.7299957,236.7299957,10825600,234.370002,249.6703296,219.0696744,2.56808694,2.330684705,52.42312027,Medium
2022-10-06,236.6799927,244.2799988,233.9100037,240.0200043,240.0200043,9188900,234.9990021,250.1332082,219.8647959,2.69565609,2.403678982,54.52135582,Medium
2022-10-07,235.7700043,237.3300018,224.2799988,224.75,224.75,9806100,234.5580017,250.3665292,218.7494742,1.546763704,2.232295927,44.67362265,Medium
2022-10-10,225.6399994,233.8300018,224.2299957,229.9799957,229.9799957,9991100,234.2305016,250.1380936,218.3229095,1.046215041,1.99507975,48.12934034,Medium
2022-10-11,226.0500031,230.4400024,213.6999969,214.2899933,214.2899933,15282400,234.038501,250.8323291,217.2446728,-0.60949952,1.474163896,40.047848,Medium
2022-10-12,214.3000031,223.6699982,212.6399994,220.8699951,220.8699951,12952600,233.876001,251.1305035,216.6214985,-1.374865488,0.904358019,44.2738381,Medium
2022-10-13,212.6900024,234.4700012,211.7299957,232.5099945,232.5099945,17505000,233.7325005,250.9820735,216.4829274,-1.030296247,0.517427166,50.87121571,Medium
2022-10-14,237.8000031,238.8000031,229.5099945,230,230,15293400,233.2260002,250.2783935,216.1736069,-0.948820805,0.224177572,49.51005283,Medium
2022-10-17,234.4100037,249.9199982,234.3999939,245.1000061,245.1000061,21057800,233.2995003,250.5522054,216.0467951,0.330384895,0.245419036,56.96945265,Medium
2022-10-18,249.8000031,250.3699951,237.7299957,240.8600006,240.8600006,25776700,233.2,250.2424622,216.1575378,0.990612456,0.39445772,54.53313767,Medium
2022-10-19,265,279.2999878,262.6600037,272.3800049,272.3800049,46685300,234.9755005,259.4195164,210.5314846,4.011012026,1.117768581,66.1294155,High
2022-10-20,272.7799988,278.3800049,266.3800049,268.1600037,268.1600037,17207100,236.5310005,265.1360725,207.9259285,5.995074133,2.093229692,63.78386154,High
2022-10-21,268.9500122,290.75,265.6799927,289.5700073,289.5700073,24889100,239.6890007,276.3895831,202.9884183,9.189139334,3.51241162,69.66298339,High
2022-10-24,290.230011,290.4899902,280.3599854,282.4500122,282.4500122,13326400,242.6080009,283.1622413,202.0537606,11.01891571,5.013712439,65.83546018,High
2022-10-25,286.9500122,297.5899963,285.5499878,291.019989,291.019989,15100700,245.9410004,290.8985799,200.9834208,13.01057438,6.613084828,68.10687997,High
2022-10-26,290.0400085,305.6300049,288.0400085,298.6199951,298.6199951,15714100,248.6120003,299.3589813,197.8650192,15.02899036,8.296265933,70.01103492,High
2022-10-27,298.3299866,305.2099915,294.7799988,296.9400024,296.9400024,14612600,251.4735001,306.3898059,196.5571942,16.30508334,9.898029414,69.02991799,High
2022-10-28,297.7000122,301.1900024,292.2900085,295.7200012,295.7200012,9960500,254.4875,312.2420605,196.7329395,17.02173634,11.3227708,68.2815841,High
2022-10-31,295.1300049,297.6199951,289.5,291.8800049,291.8800049,7505100,257.1295006,316.7140616,197.5449395,17.08291221,12.47479908,65.86142234,High
2022-11-01,296.1700134,299.7000122,286.4200134,286.75,286.75,6916400,259.4300003,319.8964887,198.9635119,16.52693381,13.28522603,62.66588684,High
2022-11-02,286.3999939,287.3299866,272.8399963,273,273,10367600,261.2435005,321.0150148,201.4719863,14.80613097,13.58940701,54.96768037,Medium
